Indicator,Market,Destination,Units,period_date,value
Visitor arrivals,Korea,Hilo,persons,2019-03-01,725.0
Visitor arrivals,Korea,Kona,persons,2019-03-01,1141.0
Visitor arrivals,Singapore,Statewide,persons,2019-03-01,326.0
Visitor arrivals,Taiwan,Statewide,persons,2019-03-01,1405.0
Visitor arrivals,Taiwan,Oahu,persons,2019-03-01,1364.0
Visitor arrivals,Taiwan,Kauai,persons,2019-03-01,138.0
Visitor arrivals,Taiwan,Maui County,persons,2019-03-01,315.0
Visitor arrivals,Taiwan,Maui Island,persons,2019-03-01,313.0
Visitor arrivals,Taiwan,Molokai,persons,2019-03-01,0.0
Visitor arrivals,Taiwan,Lanai,persons,2019-03-01,39.0
Visitor arrivals,Taiwan,Hawaii Island,persons,2019-03-01,430.0
Visitor arrivals,Taiwan,Hilo,persons,2019-03-01,205.0
Visitor arrivals,Taiwan,Kona,persons,2019-03-01,372.0
Visitor arrivals,Latin America,Statewide,persons,2019-03-01,1565.0
Visitor arrivals,Latin America,Oahu,persons,2019-03-01,1185.0
Visitor arrivals,Latin America,Kauai,persons,2019-03-01,188.0
Visitor arrivals,Latin America,Maui County,persons,2019-03-01,533.0
Visitor arrivals,Latin America,Maui Island,persons,2019-03-01,476.0
Visitor arrivals,Latin America,Molokai,persons,2019-03-01,12.0
Visitor arrivals,Latin America,Lanai,persons,2019-03-01,62.0
Visitor arrivals,Latin America,Hawaii Island,persons,2019-03-01,216.0
Visitor arrivals,Latin America,Hilo,persons,2019-03-01,96.0
Visitor arrivals,Latin America,Kona,persons,2019-03-01,180.0
Visitor arrivals,Argentina,Statewide,persons,2019-03-01,360.0
Visitor arrivals,Brazil,Statewide,persons,2019-03-01,654.0
Visitor arrivals,Mexico,Statewide,persons,2019-03-01,551.0
Visitor arrivals,Visitors by ship,Statewide,persons,2019-03-01,11824.0
Visitor days,Total,Statewide,days,2019-03-01,7766370.0
Visitor days,US Total,Statewide,days,2019-03-01,5303252.0
Visitor days,Japan,Statewide,days,2019-03-01,778887.0
Visitor days,Canada,Statewide,days,2019-03-01,886726.0
Visitor days,Europe,Statewide,days,2019-03-01,101873.0
Visitor days,United Kingdom,Statewide,days,2019-03-01,26116.0
Visitor days,France,Statewide,days,2019-03-01,11231.0
Visitor days,Germany,Statewide,days,2019-03-01,44836.0
Visitor days,Italy,Statewide,days,2019-03-01,4220.0
Visitor days,Switzerland,Statewide,days,2019-03-01,15471.0
Visitor days,Oceania,Statewide,days,2019-03-01,191251.0
Visitor days,Australia,Statewide,days,2019-03-01,160382.0
Visitor days,New Zealand,Statewide,days,2019-03-01,30869.0
Visitor days,Other Asia,Statewide,days,2019-03-01,167109.0
Visitor days,China,Statewide,days,2019-03-01,51912.0
Visitor days,Hong Kong,Statewide,days,2019-03-01,2201.0
Visitor days,Korea,Statewide,days,2019-03-01,96646.0
Visitor days,Singapore,Statewide,days,2019-03-01,2210.0
Visitor days,Taiwan,Statewide,days,2019-03-01,14140.0
Visitor days,Latin America,Statewide,days,2019-03-01,16241.0
Visitor days,Argentina,Statewide,days,2019-03-01,4140.0
Visitor days,Brazil,Statewide,days,2019-03-01,6934.0
Visitor days,Mexico,Statewide,days,2019-03-01,5167.0
Visitor days,Visitors by ship,Statewide,days,2019-03-01,49545.0
Expenditure,Total,Statewide,$ mil,2019-03-01,1488.95
Expenditure,US Total,Statewide,$ mil,2019-03-01,982.56
Expenditure,Japan,Statewide,$ mil,2019-03-01,185.2
Expenditure,Canada,Statewide,$ mil,2019-03-01,139.79
Expenditure,Europe,Statewide,$ mil,2019-03-01,16.61
Expenditure,Oceania,Statewide,$ mil,2019-03-01,52.33
Expenditure,Other Asia,Statewide,$ mil,2019-03-01,54.61
Expenditure,China,Statewide,$ mil,2019-03-01,18.22
Expenditure,Korea,Statewide,$ mil,2019-03-01,30.11
Expenditure,Latin America,Statewide,$ mil,2019-03-01,3.45
Expenditure,Visitors by ship,Statewide,$ mil,2019-03-01,4.04
Daily census,Total,Statewide,persons,2019-03-01,250528.0
Daily census,US Total,Statewide,persons,2019-03-01,171073.0
Daily census,Japan,Statewide,persons,2019-03-01,25125.0
Daily census,Canada,Statewide,persons,2019-03-01,28604.0
Daily census,Europe,Statewide,persons,2019-03-01,3286.0
Daily census,United Kingdom,Statewide,persons,2019-03-01,842.0
Daily census,France,Statewide,persons,2019-03-01,362.0
Daily census,Germany,Statewide,persons,2019-03-01,1446.0
Daily census,Italy,Statewide,persons,2019-03-01,136.0
Daily census,Switzerland,Statewide,persons,2019-03-01,499.0
Daily census,Oceania,Statewide,persons,2019-03-01,6169.0
Daily census,Australia,Statewide,persons,2019-03-01,5174.0
Daily census,New Zealand,Statewide,persons,2019-03-01,996.0
Daily census,Other Asia,Statewide,persons,2019-03-01,5391.0
Daily census,China,Statewide,persons,2019-03-01,1675.0
Daily census,Hong Kong,Statewide,persons,2019-03-01,71.0
Daily census,Korea,Statewide,persons,2019-03-01,3118.0
Daily census,Singapore,Statewide,persons,2019-03-01,71.0
Daily census,Taiwan,Statewide,persons,2019-03-01,456.0
Daily census,Latin America,Statewide,persons,2019-03-01,524.0
Daily census,Argentina,Statewide,persons,2019-03-01,134.0
Daily census,Brazil,Statewide,persons,2019-03-01,224.0
Daily census,Mexico,Statewide,persons,2019-03-01,167.0
Daily census,Visitors by ship,Statewide,persons,2019-03-01,1598.0
Length of stay,Total,Statewide,days,2019-03-01,8.36
Length of stay,US Total,Statewide,days,2019-03-01,8.49
Length of stay,Japan,Statewide,days,2019-03-01,5.82
Length of stay,Canada,Statewide,days,2019-03-01,11.53
Length of stay,Europe,Statewide,days,2019-03-01,12.52
Length of stay,United Kingdom,Statewide,days,2019-03-01,9.72
Length of stay,France,Statewide,days,2019-03-01,10.58
Length of stay,Germany,Statewide,days,2019-03-01,14.29
Length of stay,Italy,Statewide,days,2019-03-01,10.56
Length of stay,Switzerland,Statewide,days,2019-03-01,18.1
Length of stay,Oceania,Statewide,days,2019-03-01,9.45
Length of stay,Australia,Statewide,days,2019-03-01,9.7
Length of stay,New Zealand,Statewide,days,2019-03-01,8.33
Length of stay,Other Asia,Statewide,days,2019-03-01,7.57
Length of stay,China,Statewide,days,2019-03-01,7.7
Length of stay,Hong Kong,Statewide,days,2019-03-01,8.79
Length of stay,Korea,Statewide,days,2019-03-01,7.24
Length of stay,Singapore,Statewide,days,2019-03-01,6.79
Length of stay,Taiwan,Statewide,days,2019-03-01,10.06
Length of stay,Latin America,Statewide,days,2019-03-01,10.38
Length of stay,Argentina,Statewide,days,2019-03-01,11.49
Length of stay,Brazil,Statewide,days,2019-03-01,10.61
Length of stay,Mexico,Statewide,days,2019-03-01,9.38
Length of stay,Visitors by ship,Statewide,days,2019-03-01,4.19
PPPD,Total,Statewide,dollar,2019-03-01,191.72
PPPD,US Total,Statewide,dollar,2019-03-01,185.27
PPPD,Japan,Statewide,dollar,2019-03-01,237.78
PPPD,Canada,Statewide,dollar,2019-03-01,157.65
PPPD,Europe,Statewide,dollar,2019-03-01,163.0
PPPD,Oceania,Statewide,dollar,2019-03-01,273.63
PPPD,Other Asia,Statewide,dollar,2019-03-01,326.79
PPPD,China,Statewide,dollar,2019-03-01,350.88
PPPD,Korea,Statewide,dollar,2019-03-01,311.57
PPPD,Latin America,Statewide,dollar,2019-03-01,212.19
PPPD,Visitors by ship,Statewide,dollar,2019-03-01,81.62
PPPT,Total,Statewide,dollar,2019-03-01,1603.0
PPPT,US Total,Statewide,dollar,2019-03-01,1572.85
PPPT,Japan,Statewide,dollar,2019-03-01,1383.58
PPPT,Canada,Statewide,dollar,2019-03-01,1817.57
